id,class,buying,maint,doors,persons,lug_boot,safety
665,acc,high,med,2,4,big,med
666,acc,high,med,2,4,big,high
667,unacc,high,med,2,more,small,low
668,unacc,high,med,2,more,small,med
669,unacc,high,med,2,more,small,high
670,unacc,high,med,2,more,med,low
671,unacc,high,med,2,more,med,med
672,acc,high,med,2,more,med,high
673,unacc,high,med,2,more,big,low
674,acc,high,med,2,more,big,med
675,acc,high,med,2,more,big,high
676,unacc,high,med,3,2,small,low
677,unacc,high,med,3,2,small,med
678,unacc,high,med,3,2,small,high
679,unacc,high,med,3,2,med,low
680,unacc,high,med,3,2,med,med
681,unacc,high,med,3,2,med,high
682,unacc,high,med,3,2,big,low
683,unacc,high,med,3,2,big,med
684,unacc,high,med,3,2,big,high
685,unacc,high,med,3,4,small,low
686,unacc,high,med,3,4,small,med
687,acc,high,med,3,4,small,high
688,unacc,high,med,3,4,med,low
689,unacc,high,med,3,4,med,med
690,acc,high,med,3,4,med,high
691,unacc,high,med,3,4,big,low
692,acc,high,med,3,4,big,med
693,acc,high,med,3,4,big,high
694,unacc,high,med,3,more,small,low
695,unacc,high,med,3,more,small,med
696,acc,high,med,3,more,small,high
697,unacc,high,med,3,more,med,low
698,acc,high,med,3,more,med,med
699,acc,high,med,3,more,med,high
700,unacc,high,med,3,more,big,low
701,acc,high,med,3,more,big,med
702,acc,high,med,3,more,big,high
703,unacc,high,med,4,2,small,low
704,unacc,high,med,4,2,small,med
705,unacc,high,med,4,2,small,high
706,unacc,high,med,4,2,med,low
707,unacc,high,med,4,2,med,med
708,unacc,high,med,4,2,med,high
709,unacc,high,med,4,2,big,low
710,unacc,high,med,4,2,big,med
711,unacc,high,med,4,2,big,high
712,unacc,high,med,4,4,small,low
713,unacc,high,med,4,4,small,med
714,acc,high,med,4,4,small,high
715,unacc,high,med,4,4,med,low
716,acc,high,med,4,4,med,med
717,acc,high,med,4,4,med,high
718,unacc,high,med,4,4,big,low
719,acc,high,med,4,4,big,med
720,acc,high,med,4,4,big,high
721,unacc,high,med,4,more,small,low
722,unacc,high,med,4,more,small,med
723,acc,high,med,4,more,small,high
724,unacc,high,med,4,more,med,low
725,acc,high,med,4,more,med,med
726,acc,high,med,4,more,med,high
727,unacc,high,med,4,more,big,low
728,acc,high,med,4,more,big,med
729,acc,high,med,4,more,big,high
730,unacc,high,med,5more,2,small,low
731,unacc,high,med,5more,2,small,med
732,unacc,high,med,5more,2,small,high
733,unacc,high,med,5more,2,med,low
734,unacc,high,med,5more,2,med,med
735,unacc,high,med,5more,2,med,high
736,unacc,high,med,5more,2,big,low
737,unacc,high,med,5more,2,big,med
738,unacc,high,med,5more,2,big,high
739,unacc,high,med,5more,4,small,low
740,unacc,high,med,5more,4,small,med
741,acc,high,med,5more,4,small,high
742,unacc,high,med,5more,4,med,low
743,acc,high,med,5more,4,med,med
744,acc,high,med,5more,4,med,high
745,unacc,high,med,5more,4,big,low
746,acc,high,med,5more,4,big,med
747,acc,high,med,5more,4,big,high
748,unacc,high,med,5more,more,small,low
749,unacc,high,med,5more,more,small,med
750,acc,high,med,5more,more,small,high
751,unacc,high,med,5more,more,med,low
752,acc,high,med,5more,more,med,med
753,acc,high,med,5more,more,med,high
754,unacc,high,med,5more,more,big,low
755,acc,high,med,5more,more,big,med
756,acc,high,med,5more,more,big,high
757,unacc,high,low,2,2,small,low
758,unacc,high,low,2,2,small,med
759,unacc,high,low,2,2,small,high
760,unacc,high,low,2,2,med,low
761,unacc,high,low,2,2,med,med
762,unacc,high,low,2,2,med,high
763,unacc,high,low,2,2,big,low
764,unacc,high,low,2,2,big,med
765,unacc,high,low,2,2,big,high
766,unacc,high,low,2,4,small,low
767,unacc,high,low,2,4,small,med
768,acc,high,low,2,4,small,high
769,unacc,high,low,2,4,med,low
770,unacc,high,low,2,4,med,med
771,acc,high,low,2,4,med,high
772,unacc,high,low,2,4,big,low
773,acc,high,low,2,4,big,med
774,acc,high,low,2,4,big,high
775,unacc,high,low,2,more,small,low
776,unacc,high,low,2,more,small,med
777,unacc,high,low,2,more,small,high
778,unacc,high,low,2,more,med,low
779,unacc,high,low,2,more,med,med
780,acc,high,low,2,more,med,high
781,unacc,high,low,2,more,big,low
782,acc,high,low,2,more,big,med
783,acc,high,low,2,more,big,high
784,unacc,high,low,3,2,small,low
785,unacc,high,low,3,2,small,med
786,unacc,high,low,3,2,small,high
787,unacc,high,low,3,2,med,low
788,unacc,high,low,3,2,med,med
789,unacc,high,low,3,2,med,high
790,unacc,high,low,3,2,big,low
791,unacc,high,low,3,2,big,med
792,unacc,high,low,3,2,big,high
793,unacc,high,low,3,4,small,low
794,unacc,high,low,3,4,small,med
795,acc,high,low,3,4,small,high
796,unacc,high,low,3,4,med,low
797,unacc,high,low,3,4,med,med
798,acc,high,low,3,4,med,high
799,unacc,high,low,3,4,big,low
800,acc,high,low,3,4,big,med
801,acc,high,low,3,4,big,high
802,unacc,high,low,3,more,small,low
803,unacc,high,low,3,more,small,med
804,acc,high,low,3,more,small,high
805,unacc,high,low,3,more,med,low
806,acc,high,low,3,more,med,med
807,acc,high,low,3,more,med,high
808,unacc,high,low,3,more,big,low
809,acc,high,low,3,more,big,med
810,acc,high,low,3,more,big,high
811,unacc,high,low,4,2,small,low
812,unacc,high,low,4,2,small,med
813,unacc,high,low,4,2,small,high
814,unacc,high,low,4,2,med,low
815,unacc,high,low,4,2,med,med
816,unacc,high,low,4,2,med,high
817,unacc,high,low,4,2,big,low
818,unacc,high,low,4,2,big,med
819,unacc,high,low,4,2,big,high
820,unacc,high,low,4,4,small,low
821,unacc,high,low,4,4,small,med
822,acc,high,low,4,4,small,high
823,unacc,high,low,4,4,med,low
824,acc,high,low,4,4,med,med
825,acc,high,low,4,4,med,high
826,unacc,high,low,4,4,big,low
827,acc,high,low,4,4,big,med
828,acc,high,low,4,4,big,high
829,unacc,high,low,4,more,small,low
830,unacc,high,low,4,more,small,med
831,acc,high,low,4,more,small,high
832,unacc,high,low,4,more,med,low
833,acc,high,low,4,more,med,med
834,acc,high,low,4,more,med,high
835,unacc,high,low,4,more,big,low
836,acc,high,low,4,more,big,med
837,acc,high,low,4,more,big,high
838,unacc,high,low,5more,2,small,low
839,unacc,high,low,5more,2,small,med
840,unacc,high,low,5more,2,small,high
841,unacc,high,low,5more,2,med,low
842,unacc,high,low,5more,2,med,med
843,unacc,high,low,5more,2,med,high
844,unacc,high,low,5more,2,big,low
845,unacc,high,low,5more,2,big,med
846,unacc,high,low,5more,2,big,high
847,unacc,high,low,5more,4,small,low
848,unacc,high,low,5more,4,small,med
849,acc,high,low,5more,4,small,high
850,unacc,high,low,5more,4,med,low
851,acc,high,low,5more,4,med,med
852,acc,high,low,5more,4,med,high
853,unacc,high,low,5more,4,big,low
854,acc,high,low,5more,4,big,med
855,acc,high,low,5more,4,big,high
856,unacc,high,low,5more,more,small,low
857,unacc,high,low,5more,more,small,med
858,acc,high,low,5more,more,small,high
859,unacc,high,low,5more,more,med,low
860,acc,high,low,5more,more,med,med
861,acc,high,low,5more,more,med,high
862,unacc,high,low,5more,more,big,low
863,acc,high,low,5more,more,big,med
864,acc,high,low,5more,more,big,high
865,unacc,med,vhigh,2,2,small,low
866,unacc,med,vhigh,2,2,small,med
867,unacc,med,vhigh,2,2,small,high
868,unacc,med,vhigh,2,2,med,low
869,unacc,med,vhigh,2,2,med,med
870,unacc,med,vhigh,2,2,med,high
871,unacc,med,vhigh,2,2,big,low
872,unacc,med,vhigh,2,2,big,med
873,unacc,med,vhigh,2,2,big,high
874,unacc,med,vhigh,2,4,small,low
875,unacc,med,vhigh,2,4,small,med
876,acc,med,vhigh,2,4,small,high
877,unacc,med,vhigh,2,4,med,low
878,unacc,med,vhigh,2,4,med,med
879,acc,med,vhigh,2,4,med,high
880,unacc,med,vhigh,2,4,big,low
881,acc,med,vhigh,2,4,big,med
882,acc,med,vhigh,2,4,big,high
883,unacc,med,vhigh,2,more,small,low
884,unacc,med,vhigh,2,more,small,med
885,unacc,med,vhigh,2,more,small,high
886,unacc,med,vhigh,2,more,med,low
887,unacc,med,vhigh,2,more,med,med
888,acc,med,vhigh,2,more,med,high
889,unacc,med,vhigh,2,more,big,low
890,acc,med,vhigh,2,more,big,med
891,acc,med,vhigh,2,more,big,high
892,unacc,med,vhigh,3,2,small,low
893,unacc,med,vhigh,3,2,small,med
894,unacc,med,vhigh,3,2,small,high
895,unacc,med,vhigh,3,2,med,low
896,unacc,med,vhigh,3,2,med,med
897,unacc,med,vhigh,3,2,med,high
898,unacc,med,vhigh,3,2,big,low
899,unacc,med,vhigh,3,2,big,med
900,unacc,med,vhigh,3,2,big,high
901,unacc,med,vhigh,3,4,small,low
902,unacc,med,vhigh,3,4,small,med
903,acc,med,vhigh,3,4,small,high
904,unacc,med,vhigh,3,4,med,low
905,unacc,med,vhigh,3,4,med,med
906,acc,med,vhigh,3,4,med,high
907,unacc,med,vhigh,3,4,big,low
908,acc,med,vhigh,3,4,big,med
909,acc,med,vhigh,3,4,big,high
910,unacc,med,vhigh,3,more,small,low
911,unacc,med,vhigh,3,more,small,med
912,acc,med,vhigh,3,more,small,high
913,unacc,med,vhigh,3,more,med,low
914,acc,med,vhigh,3,more,med,med
915,acc,med,vhigh,3,more,med,high
916,unacc,med,vhigh,3,more,big,low
917,acc,med,vhigh,3,more,big,med
918,acc,med,vhigh,3,more,big,high
919,unacc,med,vhigh,4,2,small,low
920,unacc,med,vhigh,4,2,small,med
921,unacc,med,vhigh,4,2,small,high
922,unacc,med,vhigh,4,2,med,low
923,unacc,med,vhigh,4,2,med,med
924,unacc,med,vhigh,4,2,med,high
925,unacc,med,vhigh,4,2,big,low
926,unacc,med,vhigh,4,2,big,med
927,unacc,med,vhigh,4,2,big,high
928,unacc,med,vhigh,4,4,small,low
929,unacc,med,vhigh,4,4,small,med
930,acc,med,vhigh,4,4,small,high
931,unacc,med,vhigh,4,4,med,low
932,acc,med,vhigh,4,4,med,med
933,acc,med,vhigh,4,4,med,high
934,unacc,med,vhigh,4,4,big,low
935,acc,med,vhigh,4,4,big,med
936,acc,med,vhigh,4,4,big,high
937,unacc,med,vhigh,4,more,small,low
938,unacc,med,vhigh,4,more,small,med
939,acc,med,vhigh,4,more,small,high
940,unacc,med,vhigh,4,more,med,low
941,acc,med,vhigh,4,more,med,med
942,acc,med,vhigh,4,more,med,high
943,unacc,med,vhigh,4,more,big,low
944,acc,med,vhigh,4,more,big,med
945,acc,med,vhigh,4,more,big,high
946,unacc,med,vhigh,5more,2,small,low
947,unacc,med,vhigh,5more,2,small,med
948,unacc,med,vhigh,5more,2,small,high
949,unacc,med,vhigh,5more,2,med,low
950,unacc,med,vhigh,5more,2,med,med
951,unacc,med,vhigh,5more,2,med,high
952,unacc,med,vhigh,5more,2,big,low
953,unacc,med,vhigh,5more,2,big,med
954,unacc,med,vhigh,5more,2,big,high
955,unacc,med,vhigh,5more,4,small,low
956,unacc,med,vhigh,5more,4,small,med
957,acc,med,vhigh,5more,4,small,high
958,unacc,med,vhigh,5more,4,med,low
959,acc,med,vhigh,5more,4,med,med
960,acc,med,vhigh,5more,4,med,high
961,unacc,med,vhigh,5more,4,big,low
962,acc,med,vhigh,5more,4,big,med
963,acc,med,vhigh,5more,4,big,high
964,unacc,med,vhigh,5more,more,small,low
965,unacc,med,vhigh,5more,more,small,med
966,acc,med,vhigh,5more,more,small,high
967,unacc,med,vhigh,5more,more,med,low
968,acc,med,vhigh,5more,more,med,med
969,acc,med,vhigh,5more,more,med,high
970,unacc,med,vhigh,5more,more,big,low
971,acc,med,vhigh,5more,more,big,med
972,acc,med,vhigh,5more,more,big,high
973,unacc,med,high,2,2,small,low
974,unacc,med,high,2,2,small,med
975,unacc,med,high,2,2,small,high
976,unacc,med,high,2,2,med,low
977,unacc,med,high,2,2,med,med
978,unacc,med,high,2,2,med,high
979,unacc,med,high,2,2,big,low
980,unacc,med,high,2,2,big,med
981,unacc,med,high,2,2,big,high
982,unacc,med,high,2,4,small,low
983,unacc,med,high,2,4,small,med
984,acc,med,high,2,4,small,high
985,unacc,med,high,2,4,med,low
986,unacc,med,high,2,4,med,med
987,acc,med,high,2,4,med,high
988,unacc,med,high,2,4,big,low
989,acc,med,high,2,4,big,med
990,acc,med,high,2,4,big,high
991,unacc,med,high,2,more,small,low
992,unacc,med,high,2,more,small,med
993,unacc,med,high,2,more,small,high
994,unacc,med,high,2,more,med,low
995,unacc,med,high,2,more,med,med
996,acc,med,high,2,more,med,high
997,unacc,med,high,2,more,big,low
998,acc,med,high,2,more,big,med
999,acc,med,high,2,more,big,high
1000,unacc,med,high,3,2,small,low
1001,unacc,med,high,3,2,small,med
1002,unacc,med,high,3,2,small,high
1003,unacc,med,high,3,2,med,low
1004,unacc,med,high,3,2,med,med
1005,unacc,med,high,3,2,med,high
1006,unacc,med,high,3,2,big,low
1007,unacc,med,high,3,2,big,med
1008,unacc,med,high,3,2,big,high
1009,unacc,med,high,3,4,small,low
1010,unacc,med,high,3,4,small,med
1011,acc,med,high,3,4,small,high
1012,unacc,med,high,3,4,med,low
1013,unacc,med,high,3,4,med,med
1014,acc,med,high,3,4,med,high
1015,unacc,med,high,3,4,big,low
1016,acc,med,high,3,4,big,med
1017,acc,med,high,3,4,big,high
1018,unacc,med,high,3,more,small,low
1019,unacc,med,high,3,more,small,med
1020,acc,med,high,3,more,small,high
1021,unacc,med,high,3,more,med,low
1022,acc,med,high,3,more,med,med
1023,acc,med,high,3,more,med,high
1024,unacc,med,high,3,more,big,low
1025,acc,med,high,3,more,big,med
1026,acc,med,high,3,more,big,high
1027,unacc,med,high,4,2,small,low
1028,unacc,med,high,4,2,small,med
1029,unacc,med,high,4,2,small,high
1030,unacc,med,high,4,2,med,low
1031,unacc,med,high,4,2,med,med
1032,unacc,med,high,4,2,med,high
1033,unacc,med,high,4,2,big,low
1034,unacc,med,high,4,2,big,med
1035,unacc,med,high,4,2,big,high
1036,unacc,med,high,4,4,small,low
1037,unacc,med,high,4,4,small,med
1038,acc,med,high,4,4,small,high
1039,unacc,med,high,4,4,med,low
1040,acc,med,high,4,4,med,med
1041,acc,med,high,4,4,med,high
1042,unacc,med,high,4,4,big,low
1043,acc,med,high,4,4,big,med
1044,acc,med,high,4,4,big,high
1045,unacc,med,high,4,more,small,low
1046,unacc,med,high,4,more,small,med
1047,acc,med,high,4,more,small,high
1048,unacc,med,high,4,more,med,low
1049,acc,med,high,4,more,med,med
1050,acc,med,high,4,more,med,high
1051,unacc,med,high,4,more,big,low
1052,acc,med,high,4,more,big,med
1053,acc,med,high,4,more,big,high
1054,unacc,med,high,5more,2,small,low
1055,unacc,med,high,5more,2,small,med
1056,unacc,med,high,5more,2,small,high
1057,unacc,med,high,5more,2,med,low
1058,unacc,med,high,5more,2,med,med
1059,unacc,med,high,5more,2,med,high
1060,unacc,med,high,5more,2,big,low
1061,unacc,med,high,5more,2,big,med
1062,unacc,med,high,5more,2,big,high
1063,unacc,med,high,5more,4,small,low
1064,unacc,med,high,5more,4,small,med
1065,acc,med,high,5more,4,small,high
1066,unacc,med,high,5more,4,med,low
1067,acc,med,high,5more,4,med,med
1068,acc,med,high,5more,4,med,high
1069,unacc,med,high,5more,4,big,low
1070,acc,med,high,5more,4,big,med
1071,acc,med,high,5more,4,big,high
1072,unacc,med,high,5more,more,small,low
1073,unacc,med,high,5more,more,small,med
1074,acc,med,high,5more,more,small,high
1075,unacc,med,high,5more,more,med,low
1076,acc,med,high,5more,more,med,med
1077,acc,med,high,5more,more,med,high
1078,unacc,med,high,5more,more,big,low
1079,acc,med,high,5more,more,big,med
1080,acc,med,high,5more,more,big,high
1081,unacc,med,med,2,2,small,low
1082,unacc,med,med,2,2,small,med
1083,unacc,med,med,2,2,small,high
1084,unacc,med,med,2,2,med,low
1085,unacc,med,med,2,2,med,med
1086,unacc,med,med,2,2,med,high
1087,unacc,med,med,2,2,big,low
1088,unacc,med,med,2,2,big,med
1089,unacc,med,med,2,2,big,high
1090,unacc,med,med,2,4,small,low
1091,acc,med,med,2,4,small,med
1092,acc,med,med,2,4,small,high
1093,unacc,med,med,2,4,med,low
1094,acc,med,med,2,4,med,med
1095,acc,med,med,2,4,med,high
1096,unacc,med,med,2,4,big,low
1097,acc,med,med,2,4,big,med
1098,vgood,med,med,2,4,big,high
1099,unacc,med,med,2,more,small,low
1100,unacc,med,med,2,more,small,med
1101,unacc,med,med,2,more,small,high
1102,unacc,med,med,2,more,med,low
1103,acc,med,med,2,more,med,med
1104,acc,med,med,2,more,med,high
1105,unacc,med,med,2,more,big,low
1106,acc,med,med,2,more,big,med
1107,vgood,med,med,2,more,big,high
1108,unacc,med,med,3,2,small,low
1109,unacc,med,med,3,2,small,med
1110,unacc,med,med,3,2,small,high
1111,unacc,med,med,3,2,med,low
1112,unacc,med,med,3,2,med,med
1113,unacc,med,med,3,2,med,high
1114,unacc,med,med,3,2,big,low
1115,unacc,med,med,3,2,big,med
1116,unacc,med,med,3,2,big,high
1117,unacc,med,med,3,4,small,low
1118,acc,med,med,3,4,small,med
1119,acc,med,med,3,4,small,high
1120,unacc,med,med,3,4,med,low
1121,acc,med,med,3,4,med,med
1122,acc,med,med,3,4,med,high
1123,unacc,med,med,3,4,big,low
1124,acc,med,med,3,4,big,med
1125,vgood,med,med,3,4,big,high
1126,unacc,med,med,3,more,small,low
1127,acc,med,med,3,more,small,med
1128,acc,med,med,3,more,small,high
1129,unacc,med,med,3,more,med,low
1130,acc,med,med,3,more,med,med
1131,vgood,med,med,3,more,med,high
1132,unacc,med,med,3,more,big,low
1133,acc,med,med,3,more,big,med
1134,vgood,med,med,3,more,big,high
1135,unacc,med,med,4,2,small,low
1136,unacc,med,med,4,2,small,med
1137,unacc,med,med,4,2,small,high
1138,unacc,med,med,4,2,med,low
1139,unacc,med,med,4,2,med,med
1140,unacc,med,med,4,2,med,high
1141,unacc,med,med,4,2,big,low
1142,unacc,med,med,4,2,big,med
1143,unacc,med,med,4,2,big,high
1144,unacc,med,med,4,4,small,low
1145,acc,med,med,4,4,small,med
1146,acc,med,med,4,4,small,high
1147,unacc,med,med,4,4,med,low
1148,acc,med,med,4,4,med,med
1149,vgood,med,med,4,4,med,high
1150,unacc,med,med,4,4,big,low
1151,acc,med,med,4,4,big,med
1152,vgood,med,med,4,4,big,high
1153,unacc,med,med,4,more,small,low
1154,acc,med,med,4,more,small,med
1155,acc,med,med,4,more,small,high
1156,unacc,med,med,4,more,med,low
1157,acc,med,med,4,more,med,med
1158,vgood,med,med,4,more,med,high
1159,unacc,med,med,4,more,big,low
1160,acc,med,med,4,more,big,med
1161,vgood,med,med,4,more,big,high
1162,unacc,med,med,5more,2,small,low
1163,unacc,med,med,5more,2,small,med
1164,unacc,med,med,5more,2,small,high
1165,unacc,med,med,5more,2,med,low
1166,unacc,med,med,5more,2,med,med
1167,unacc,med,med,5more,2,med,high
1168,unacc,med,med,5more,2,big,low
1169,unacc,med,med,5more,2,big,med
1170,unacc,med,med,5more,2,big,high
1171,unacc,med,med,5more,4,small,low
1172,acc,med,med,5more,4,small,med
1173,acc,med,med,5more,4,small,high
1174,unacc,med,med,5more,4,med,low
1175,acc,med,med,5more,4,med,med
1176,vgood,med,med,5more,4,med,high
1177,unacc,med,med,5more,4,big,low
1178,acc,med,med,5more,4,big,med
1179,vgood,med,med,5more,4,big,high
1180,unacc,med,med,5more,more,small,low
1181,acc,med,med,5more,more,small,med
1182,acc,med,med,5more,more,small,high
1183,unacc,med,med,5more,more,med,low
1184,acc,med,med,5more,more,med,med
1185,vgood,med,med,5more,more,med,high
1186,unacc,med,med,5more,more,big,low
1187,acc,med,med,5more,more,big,med
1188,vgood,med,med,5more,more,big,high
1189,unacc,med,low,2,2,small,low
1190,unacc,med,low,2,2,small,med
1191,unacc,med,low,2,2,small,high
1192,unacc,med,low,2,2,med,low
1193,unacc,med,low,2,2,med,med
1194,unacc,med,low,2,2,med,high
1195,unacc,med,low,2,2,big,low
1196,unacc,med,low,2,2,big,med
1197,unacc,med,low,2,2,big,high
1198,unacc,med,low,2,4,small,low
1199,acc,med,low,2,4,small,med
1200,good,med,low,2,4,small,high
1201,unacc,med,low,2,4,med,low
1202,acc,med,low,2,4,med,med
1203,good,med,low,2,4,med,high
1204,unacc,med,low,2,4,big,low
1205,good,med,low,2,4,big,med
1206,vgood,med,low,2,4,big,high
1207,unacc,med,low,2,more,small,low
1208,unacc,med,low,2,more,small,med
1209,unacc,med,low,2,more,small,high
1210,unacc,med,low,2,more,med,low
1211,acc,med,low,2,more,med,med
1212,good,med,low,2,more,med,high
1213,unacc,med,low,2,more,big,low
1214,good,med,low,2,more,big,med
1215,vgood,med,low,2,more,big,high
1216,unacc,med,low,3,2,small,low
1217,unacc,med,low,3,2,small,med
1218,unacc,med,low,3,2,small,high
1219,unacc,med,low,3,2,med,low
1220,unacc,med,low,3,2,med,med
1221,unacc,med,low,3,2,med,high
1222,unacc,med,low,3,2,big,low
1223,unacc,med,low,3,2,big,med
1224,unacc,med,low,3,2,big,high
1225,unacc,med,low,3,4,small,low
1226,acc,med,low,3,4,small,med
1227,good,med,low,3,4,small,high
1228,unacc,med,low,3,4,med,low
1229,acc,med,low,3,4,med,med
1230,good,med,low,3,4,med,high
1231,unacc,med,low,3,4,big,low
1232,good,med,low,3,4,big,med
1233,vgood,med,low,3,4,big,high
1234,unacc,med,low,3,more,small,low
1235,acc,med,low,3,more,small,med
1236,good,med,low,3,more,small,high
1237,unacc,med,low,3,more,med,low
1238,good,med,low,3,more,med,med
1239,vgood,med,low,3,more,med,high
1240,unacc,med,low,3,more,big,low
1241,good,med,low,3,more,big,med
1242,vgood,med,low,3,more,big,high
1243,unacc,med,low,4,2,small,low
1244,unacc,med,low,4,2,small,med
1245,unacc,med,low,4,2,small,high
1246,unacc,med,low,4,2,med,low
1247,unacc,med,low,4,2,med,med
1248,unacc,med,low,4,2,med,high
1249,unacc,med,low,4,2,big,low
1250,unacc,med,low,4,2,big,med
1251,unacc,med,low,4,2,big,high
1252,unacc,med,low,4,4,small,low
1253,acc,med,low,4,4,small,med
1254,good,med,low,4,4,small,high
1255,unacc,med,low,4,4,med,low
1256,good,med,low,4,4,med,med
1257,vgood,med,low,4,4,med,high
1258,unacc,med,low,4,4,big,low
1259,good,med,low,4,4,big,med
1260,vgood,med,low,4,4,big,high
1261,unacc,med,low,4,more,small,low
1262,acc,med,low,4,more,small,med
1263,good,med,low,4,more,small,high
1264,unacc,med,low,4,more,med,low
1265,good,med,low,4,more,med,med
1266,vgood,med,low,4,more,med,high
1267,unacc,med,low,4,more,big,low
1268,good,med,low,4,more,big,med
1269,vgood,med,low,4,more,big,high
1270,unacc,med,low,5more,2,small,low
1271,unacc,med,low,5more,2,small,med
1272,unacc,med,low,5more,2,small,high
1273,unacc,med,low,5more,2,med,low
1274,unacc,med,low,5more,2,med,med
1275,unacc,med,low,5more,2,med,high
1276,unacc,med,low,5more,2,big,low
1277,unacc,med,low,5more,2,big,med
1278,unacc,med,low,5more,2,big,high
1279,unacc,med,low,5more,4,small,low
1280,acc,med,low,5more,4,small,med
1281,good,med,low,5more,4,small,high
1282,unacc,med,low,5more,4,med,low
1283,good,med,low,5more,4,med,med
1284,vgood,med,low,5more,4,med,high
1285,unacc,med,low,5more,4,big,low
1286,good,med,low,5more,4,big,med
1287,vgood,med,low,5more,4,big,high
1288,unacc,med,low,5more,more,small,low
1289,acc,med,low,5more,more,small,med
1290,good,med,low,5more,more,small,high
1291,unacc,med,low,5more,more,med,low
1292,good,med,low,5more,more,med,med
1293,vgood,med,low,5more,more,med,high
1294,unacc,med,low,5more,more,big,low
1295,good,med,low,5more,more,big,med
1296,vgood,med,low,5more,more,big,high
1297,unacc,low,vhigh,2,2,small,low
1298,unacc,low,vhigh,2,2,small,med
1299,unacc,low,vhigh,2,2,small,high
1300,unacc,low,vhigh,2,2,med,low
1301,unacc,low,vhigh,2,2,med,med
1302,unacc,low,vhigh,2,2,med,high
1303,unacc,low,vhigh,2,2,big,low
1304,unacc,low,vhigh,2,2,big,med
1305,unacc,low,vhigh,2,2,big,high
1306,unacc,low,vhigh,2,4,small,low
1307,unacc,low,vhigh,2,4,small,med
1308,acc,low,vhigh,2,4,small,high
1309,unacc,low,vhigh,2,4,med,low
1310,unacc,low,vhigh,2,4,med,med
1311,acc,low,vhigh,2,4,med,high
1312,unacc,low,vhigh,2,4,big,low
1313,acc,low,vhigh,2,4,big,med
1314,acc,low,vhigh,2,4,big,high
1315,unacc,low,vhigh,2,more,small,low
1316,unacc,low,vhigh,2,more,small,med
1317,unacc,low,vhigh,2,more,small,high
1318,unacc,low,vhigh,2,more,med,low
1319,unacc,low,vhigh,2,more,med,med
1320,acc,low,vhigh,2,more,med,high
1321,unacc,low,vhigh,2,more,big,low
1322,acc,low,vhigh,2,more,big,med
1323,acc,low,vhigh,2,more,big,high
1324,unacc,low,vhigh,3,2,small,low
1325,unacc,low,vhigh,3,2,small,med
1326,unacc,low,vhigh,3,2,small,high
1327,unacc,low,vhigh,3,2,med,low
1328,unacc,low,vhigh,3,2,med,med
1329,unacc,low,vhigh,3,2,med,high
1330,unacc,low,vhigh,3,2,big,low
1331,unacc,low,vhigh,3,2,big,med
1332,unacc,low,vhigh,3,2,big,high
1333,unacc,low,vhigh,3,4,small,low
1334,unacc,low,vhigh,3,4,small,med
1335,acc,low,vhigh,3,4,small,high
1336,unacc,low,vhigh,3,4,med,low
1337,unacc,low,vhigh,3,4,med,med
1338,acc,low,vhigh,3,4,med,high
1339,unacc,low,vhigh,3,4,big,low
1340,acc,low,vhigh,3,4,big,med
1341,acc,low,vhigh,3,4,big,high
1342,unacc,low,vhigh,3,more,small,low
1343,unacc,low,vhigh,3,more,small,med
1344,acc,low,vhigh,3,more,small,high
1345,unacc,low,vhigh,3,more,med,low
1346,acc,low,vhigh,3,more,med,med
1347,acc,low,vhigh,3,more,med,high
1348,unacc,low,vhigh,3,more,big,low
1349,acc,low,vhigh,3,more,big,med
1350,acc,low,vhigh,3,more,big,high
1351,unacc,low,vhigh,4,2,small,low
1352,unacc,low,vhigh,4,2,small,med
1353,unacc,low,vhigh,4,2,small,high
1354,unacc,low,vhigh,4,2,med,low
1355,unacc,low,vhigh,4,2,med,med
1356,unacc,low,vhigh,4,2,med,high
1357,unacc,low,vhigh,4,2,big,low
1358,unacc,low,vhigh,4,2,big,med
1359,unacc,low,vhigh,4,2,big,high
1360,unacc,low,vhigh,4,4,small,low
1361,unacc,low,vhigh,4,4,small,med
1362,acc,low,vhigh,4,4,small,high
1363,unacc,low,vhigh,4,4,med,low
1364,acc,low,vhigh,4,4,med,med
1365,acc,low,vhigh,4,4,med,high
1366,unacc,low,vhigh,4,4,big,low
1367,acc,low,vhigh,4,4,big,med
1368,acc,low,vhigh,4,4,big,high
1369,unacc,low,vhigh,4,more,small,low
1370,unacc,low,vhigh,4,more,small,med
1371,acc,low,vhigh,4,more,small,high
1372,unacc,low,vhigh,4,more,med,low
1373,acc,low,vhigh,4,more,med,med
1374,acc,low,vhigh,4,more,med,high
1375,unacc,low,vhigh,4,more,big,low
1376,acc,low,vhigh,4,more,big,med
1377,acc,low,vhigh,4,more,big,high
1378,unacc,low,vhigh,5more,2,small,low
1379,unacc,low,vhigh,5more,2,small,med
1380,unacc,low,vhigh,5more,2,small,high
1381,unacc,low,vhigh,5more,2,med,low
1382,unacc,low,vhigh,5more,2,med,med
1383,unacc,low,vhigh,5more,2,med,high
1384,unacc,low,vhigh,5more,2,big,low
1385,unacc,low,vhigh,5more,2,big,med
1386,unacc,low,vhigh,5more,2,big,high
1387,unacc,low,vhigh,5more,4,small,low
1388,unacc,low,vhigh,5more,4,small,med
1389,acc,low,vhigh,5more,4,small,high
